Transaction_ID,Customer_ID,Time_ID,Location_ID,Device_ID,Account_ID,Transaction_Type_ID,Recent_Transaction_Amount,Risk_Score,Is_Fraudulent
TXN003165,CUST00538,1265,8,2,786,3,649.6199689,0.147,0
TXN003166,CUST00843,257,7,1,684,5,3729.611515,0.499,0
TXN003167,CUST00850,845,10,2,364,4,3256.194979,0.345,0
TXN003168,CUST00771,809,4,1,940,2,2157.934496,0.731,0
TXN003169,CUST00509,1102,7,1,368,5,2263.378496,0.078,0
TXN003170,CUST00718,1266,4,2,173,3,3089.518226,0.708,0
TXN003171,CUST00575,402,1,3,664,5,765.1697575,0.278,0
TXN003172,CUST00216,331,2,1,954,1,789.7894069,0.509,0
TXN003173,CUST00871,1144,3,1,99,3,4002.896135,0.483,0
TXN003174,CUST00698,520,2,3,754,5,581.9428454,0.333,0
TXN003175,CUST00681,17,9,3,875,5,1914.080221,0.372,0
TXN003176,CUST00653,253,8,2,683,3,2698.442606,0.273,0
TXN003177,CUST00095,1000,1,1,356,3,2083.395631,0.318,0
TXN003178,CUST00328,128,5,3,544,4,2870.716005,0.521,0
TXN003179,CUST00537,675,2,1,907,3,3391.743323,0.069,0
TXN003180,CUST00456,250,1,2,393,2,3727.078916,0.335,0
TXN003181,CUST00530,272,4,3,805,1,1656.536917,0.617,0
TXN003182,CUST00008,987,8,3,19,2,3279.643648,0.611,0
TXN003183,CUST00379,1114,8,1,86,4,540.6669374,0.394,0
TXN003184,CUST00640,769,7,1,578,5,3002.361599,0.035,0
TXN003185,CUST00483,793,6,3,17,2,6.633095406,0.323,0
TXN003186,CUST00641,1267,7,2,898,5,3820.209383,0.132,0
TXN003187,CUST00339,1165,8,1,156,5,602.7796519,0.264,0
TXN003188,CUST00279,316,1,2,485,4,2940.65089,0.003,0
TXN003189,CUST00247,582,10,2,555,4,4283.828135,0.571,0
TXN003190,CUST00398,214,10,2,146,4,1480.066503,0.612,0
TXN003191,CUST00166,1152,10,2,519,5,4301.41033,0.003,0
TXN003192,CUST00606,814,4,3,895,1,1712.675812,0.284,0
TXN003193,CUST00717,846,1,1,958,1,1080.666233,0.688,0
TXN003194,CUST00469,162,7,3,955,4,969.7256527,0.039,0
TXN003195,CUST00648,578,7,1,536,1,3015.303567,0.305,0
TXN003196,CUST00706,295,10,3,14,1,1124.726548,0.353,0
TXN003197,CUST00299,433,5,1,659,2,1695.43723,0.336,0
TXN003198,CUST00531,967,5,3,319,2,321.2462026,0.626,0
TXN003199,CUST00604,392,9,2,242,2,1796.960885,0.181,0
TXN003200,CUST00682,1095,1,2,845,5,1421.023089,0.358,0
TXN003201,CUST00217,26,1,1,937,3,2894.112831,0.256,0
TXN003202,CUST00289,1013,7,2,248,4,1633.430698,0.012,0
TXN003203,CUST00135,9,6,2,563,4,2572.542475,0.441,0
TXN003204,CUST00765,239,10,1,59,2,224.445238,0,0
TXN003205,CUST00827,1213,10,2,505,5,4540.755146,0.285,0
TXN003206,CUST00916,1068,8,2,361,2,4382.844064,0.076,0
TXN003207,CUST00413,1268,3,2,904,5,846.5003422,0.35,0
TXN003208,CUST00813,1269,1,3,363,2,1239.122342,0.304,0
TXN003209,CUST00024,1027,3,3,127,5,20.26771407,0.298,0
TXN003210,CUST00145,80,2,3,628,2,990.5099968,0.307,0
TXN003211,CUST00934,632,5,1,48,3,3263.891274,0.334,0
TXN003212,CUST00319,1270,7,1,619,1,3190.314215,0,0
TXN003213,CUST00812,1271,6,2,328,5,768.5380692,0.109,0
TXN003214,CUST00496,1039,1,2,294,2,1468.027538,0.319,0
TXN003215,CUST00538,43,1,2,786,3,2660.96014,0.52,0
TXN003216,CUST00605,769,4,3,50,4,2211.463906,0.102,0
TXN003217,CUST00678,1272,6,1,262,5,241.2654948,0.5,0
TXN003218,CUST00991,292,3,2,568,5,627.529389,0.37,0
TXN003219,CUST00502,783,1,3,811,4,825.3538956,0.286,0
TXN003220,CUST00545,1273,6,3,502,5,2993.09941,0.374,0
TXN003221,CUST00107,953,10,3,705,5,3009.037166,0,0
TXN003222,CUST00276,1032,6,2,858,5,4716.028172,0.223,0
TXN003223,CUST00159,777,9,3,959,3,344.8280517,0.168,0
TXN003224,CUST00150,1134,9,2,323,4,3574.365182,0.43,0
TXN003225,CUST00335,440,9,3,285,5,194.39414,0.317,0
TXN003226,CUST00105,1122,8,2,196,3,4807.79175,0.21,0
TXN003227,CUST00484,1080,5,3,752,5,1857.186874,0.414,0
TXN003228,CUST00634,672,3,2,647,3,4760.953086,0.087,0
TXN003229,CUST00325,1192,1,1,621,2,3097.402141,0.304,0
TXN003230,CUST00163,144,9,2,118,5,1102.442544,0.44,0
TXN003231,CUST00282,906,4,2,788,1,783.9725245,0.042,0
TXN003232,CUST00080,1022,1,1,165,1,2156.343967,0.386,0
TXN003233,CUST00367,950,8,3,416,5,4825.694008,0,0
TXN003234,CUST00547,450,9,1,425,3,2828.433177,0.491,0
TXN003235,CUST00662,383,5,3,520,2,60.37737523,0,0
TXN003236,CUST00130,652,10,2,926,1,608.0992992,0.129,0
TXN003237,CUST00107,753,6,1,705,1,96.59624582,0.414,0
TXN003238,CUST00401,172,7,3,78,1,4968.424056,0.276,0
TXN003239,CUST00344,642,5,1,960,4,987.8545067,0.2,0
TXN003240,CUST00215,818,6,3,961,3,4283.652245,0.648,0
TXN003241,CUST00137,944,8,1,123,5,742.8982394,0.118,0
TXN003242,CUST00294,919,4,1,918,5,3634.586414,0.561,0
TXN003243,CUST00352,392,1,2,726,2,1684.717632,0.538,0
TXN003244,CUST00777,278,2,3,47,2,4556.947471,0.593,0
TXN003245,CUST00805,389,8,1,189,2,87.49871723,0.125,0
TXN003246,CUST00863,689,7,2,586,2,4856.323436,0.261,0
TXN003247,CUST00380,817,5,3,689,4,4115.539492,0.168,0
TXN003248,CUST00209,62,7,3,962,4,4891.198402,0.211,0
TXN003249,CUST00710,739,6,1,793,5,3017.380104,0.023,0
TXN003250,CUST00139,9,10,3,207,3,1391.269776,0.006,0
TXN003251,CUST00085,86,1,2,49,5,1075.041893,0.245,0
TXN003252,CUST00547,506,6,3,425,4,2019.428843,0.051,0
TXN003253,CUST00338,1051,10,2,325,5,3012.930846,0.058,0
TXN003254,CUST00384,1163,5,2,152,2,3244.946396,0.307,0
TXN003255,CUST00029,285,7,2,602,3,2886.702425,0.59,0
TXN003256,CUST00336,16,9,3,338,3,776.7030722,0.179,0
TXN003257,CUST00904,263,8,3,807,2,1461.94443,0.021,0
TXN003258,CUST00220,232,4,1,498,1,2405.882054,0.202,0
TXN003259,CUST00988,1008,7,3,278,4,3506.633991,0.47,0
TXN003260,CUST00328,875,8,3,544,1,520.1801471,0.567,0
TXN003261,CUST00576,1274,10,2,777,1,209.895532,0.346,0
TXN003262,CUST00839,594,2,1,711,4,2995.076373,0.39,0
TXN003263,CUST00551,900,6,2,428,4,2232.029938,0.237,0
TXN003264,CUST00448,583,1,2,514,5,1039.736071,0.53,0
TXN003265,CUST00109,114,3,3,869,3,3119.867799,0.136,0
TXN003266,CUST00959,1275,8,1,435,1,389.8559184,0.409,0
TXN003267,CUST00728,1004,8,1,630,4,1668.601376,0.464,0
TXN003268,CUST00702,33,2,1,397,2,4847.21655,0.232,0
TXN003269,CUST00925,1252,4,1,713,5,1978.425647,0.304,0
TXN003270,CUST00606,111,5,3,895,1,2095.795076,0.071,0
TXN003271,CUST00113,1143,1,1,622,2,2703.060832,0.347,0
TXN003272,CUST00090,882,6,2,963,5,3426.872967,0.431,0
TXN003273,CUST00166,331,4,3,519,1,527.8618016,0.242,0
TXN003274,CUST00076,1048,1,2,550,1,1554.444891,0.099,0
TXN003275,CUST00766,1024,1,2,572,1,746.655724,0.172,0
TXN003276,CUST00443,785,10,3,677,2,2719.636922,0.561,0
TXN003277,CUST00436,511,9,1,546,3,1044.051254,0.027,0
TXN003278,CUST00760,683,1,1,964,3,308.8699118,0.175,0
TXN003279,CUST00395,1093,4,2,115,2,3291.508653,0,0
TXN003280,CUST00199,774,10,1,891,3,883.0354637,0.052,0
TXN003281,CUST00144,599,4,2,177,3,2114.867085,0.559,0
TXN003282,CUST00586,501,6,3,244,3,725.604214,0.102,0
TXN003283,CUST00423,820,7,1,441,5,41.93516901,0.084,0
TXN003284,CUST00126,1049,4,3,398,5,578.1816018,0.426,0
TXN003285,CUST00771,1276,5,1,940,3,2034.262539,0.072,0
TXN003286,CUST00284,685,4,2,785,1,635.3247208,0.853,1
TXN003287,CUST00546,216,4,2,792,1,832.3088801,0.197,0
TXN003288,CUST00117,1263,3,2,516,3,1001.885849,0.303,0
TXN003289,CUST00506,1085,6,1,241,4,40.83530187,0.656,0
TXN003290,CUST00605,1191,2,3,50,4,167.2127117,0.298,0
TXN003291,CUST00444,865,7,3,772,4,5.322161177,0.244,0
TXN003292,CUST00624,419,1,3,235,3,123.3635135,0.427,0
TXN003293,CUST00876,78,3,1,648,1,2824.212351,0,0
TXN003294,CUST00291,744,7,3,301,1,4746.308918,0.726,0
TXN003295,CUST00166,571,6,3,519,5,3310.733782,0.206,0
TXN003296,CUST00291,766,6,2,301,2,1912.753178,0.047,0
TXN003297,CUST00005,120,2,3,434,1,4316.042293,0.544,0
TXN003298,CUST00176,94,9,1,340,5,3336.192281,0.285,0
TXN003299,CUST00765,478,9,1,59,3,2260.009911,0,0
TXN003300,CUST00290,401,10,3,531,2,947.6499521,0.433,0
TXN003301,CUST00760,528,2,1,964,1,2295.410891,0,0
TXN003302,CUST00778,1099,3,2,66,3,1268.294414,0.466,0
TXN003303,CUST00740,367,5,2,137,3,1315.745704,0.046,0
TXN003304,CUST00277,336,7,2,518,4,1174.161962,0.453,0
TXN003305,CUST00867,1277,2,2,10,4,3976.351678,0.163,0
TXN003306,CUST00546,458,5,2,792,1,3174.103123,0.51,0
TXN003307,CUST00548,636,4,3,140,4,3828.303227,0.56,0
TXN003308,CUST00567,231,5,2,836,4,700.4947765,0.467,0
TXN003309,CUST00484,1278,9,2,752,4,3487.34229,0.396,0
TXN003310,CUST00903,1121,3,2,339,1,868.3787685,0.079,0
TXN003311,CUST00621,1276,3,3,951,3,868.4270954,0.259,0
TXN003312,CUST00533,93,8,1,183,1,1095.420042,0.029,0
TXN003313,CUST00385,113,4,3,605,3,806.4712717,0.192,0
TXN003314,CUST00359,1279,7,3,401,3,4595.638033,0.403,0
TXN003315,CUST00977,914,6,1,290,5,4888.858232,0.296,0
TXN003316,CUST00806,588,8,1,769,5,2564.176371,0.335,0
TXN003317,CUST00559,362,8,3,193,4,510.3041885,0.413,0
TXN003318,CUST00823,1111,4,3,965,1,3582.691356,0.416,0
TXN003319,CUST00834,1167,2,1,758,2,3552.220582,0.524,0
TXN003320,CUST00601,19,6,3,167,1,1726.037323,0.076,0
TXN003321,CUST00242,417,9,1,611,3,3080.335009,0.606,0
TXN003322,CUST00407,1034,7,1,168,5,3876.029055,0.431,0
TXN003323,CUST00830,780,3,3,529,3,1663.553676,0.462,0
TXN003324,CUST00218,1082,10,1,620,3,2906.50539,0,0
TXN003325,CUST00204,657,5,1,852,3,1344.480533,0.171,0
TXN003326,CUST00453,161,6,2,191,5,2991.668835,0.243,0
TXN003327,CUST00508,883,9,2,966,5,939.925205,0.773,1
TXN003328,CUST00699,1003,4,3,795,1,1221.244453,0.17,0
TXN003329,CUST00465,276,2,2,796,5,4002.737809,0.421,0
TXN003330,CUST00626,260,4,1,697,2,1965.360005,0.01,0
TXN003331,CUST00141,1280,1,1,220,2,2737.190448,0.313,0
TXN003332,CUST00518,390,9,3,222,4,3966.190674,0.103,0
TXN003333,CUST00283,681,5,3,373,4,2597.181382,0.057,0
TXN003334,CUST00001,337,8,3,888,2,2737.568041,0.354,0
TXN003335,CUST00632,1036,10,2,701,5,2535.253641,0.3,0
TXN003336,CUST00076,466,4,3,550,1,4675.034985,0.475,0
TXN003337,CUST00448,744,6,1,514,4,178.3881379,0.409,0
TXN003338,CUST00984,1281,7,2,11,4,4174.330885,0.46,0
TXN003339,CUST00916,789,2,2,361,4,3746.811478,0.851,1
TXN003340,CUST00661,1180,1,2,188,1,4154.360913,0.451,0
TXN003341,CUST00336,34,1,2,338,4,117.5167496,0.771,1
TXN003342,CUST00930,34,6,1,911,4,3222.523997,0.321,0
TXN003343,CUST00066,249,2,2,259,4,4314.413547,0.109,0
TXN003344,CUST00577,880,2,3,406,2,167.2462244,0.31,0
TXN003345,CUST00421,231,7,1,264,1,497.2384252,0.052,0
TXN003346,CUST00035,92,6,1,739,2,3481.766835,0.075,0
TXN003347,CUST00857,767,6,3,277,4,2744.820064,0.415,0
TXN003348,CUST00102,407,10,2,13,4,4406.650949,0.05,0
TXN003349,CUST00602,97,3,1,967,2,4570.898784,0.862,1
TXN003350,CUST00917,1282,9,1,217,5,2724.814325,0.239,0
TXN003351,CUST00083,776,6,3,589,5,1357.031476,0.531,0
TXN003352,CUST00083,32,5,3,589,1,3122.125378,0.453,0
TXN003353,CUST00305,803,6,1,299,3,2877.979689,0.082,0
TXN003354,CUST00708,1249,10,2,265,4,3234.097036,0.015,0
TXN003355,CUST00705,651,1,2,45,4,2365.614369,0.193,0
TXN003356,CUST00613,1058,6,2,320,4,772.7669827,0.238,0
TXN003357,CUST00396,1154,7,3,145,1,3341.903506,0.412,0
TXN003358,CUST00694,49,7,3,968,5,3871.417101,0.361,0
TXN003359,CUST00343,121,10,1,547,5,589.1687982,0.153,0
TXN003360,CUST00250,676,5,1,694,2,3836.407211,0.191,0
TXN003361,CUST00904,777,2,1,807,4,2020.930673,0.29,0
TXN003362,CUST00397,320,4,2,470,4,670.2478534,0.217,0
TXN003363,CUST00722,256,4,1,878,5,1193.958689,0.132,0
TXN003364,CUST00829,904,4,2,451,3,127.6462064,0.148,0
TXN003365,CUST00511,789,2,3,269,3,750.3255767,0.723,0
TXN003366,CUST00585,1283,8,2,150,2,4820.235282,0.356,0
TXN003367,CUST00108,833,9,2,685,1,4409.257145,0.175,0
TXN003368,CUST00673,730,2,1,539,3,4337.306611,0.223,0
TXN003369,CUST00157,960,10,1,596,1,1299.985631,0.043,0
TXN003370,CUST00700,938,4,3,449,2,1715.963039,0.044,0
TXN003371,CUST00147,285,1,3,934,2,3599.784322,0.482,0
TXN003372,CUST00615,128,1,1,763,3,4998.152549,0.325,0
TXN003373,CUST00741,11,8,2,969,2,4543.241104,0.37,0
TXN003374,CUST00388,41,2,3,288,5,2946.693895,0.359,0
TXN003375,CUST00109,898,1,3,869,4,2555.669589,0.048,0
TXN003376,CUST00196,1121,10,1,32,4,4021.862727,0.292,0
TXN003377,CUST00047,1284,7,2,26,4,2555.468978,0.216,0
TXN003378,CUST00043,726,8,2,663,2,3108.820577,0.456,0
TXN003379,CUST00911,403,7,1,331,2,3216.51209,0.378,0
TXN003380,CUST00347,860,9,2,837,2,2978.679489,0.524,0
TXN003381,CUST00461,1285,2,3,22,2,1773.359242,0.177,0
TXN003382,CUST00268,748,3,3,34,4,4626.893695,0.673,0
TXN003383,CUST00429,17,10,1,901,4,1932.925444,0.449,0
TXN003384,CUST00752,990,4,1,905,1,1911.340792,0.617,0
TXN003385,CUST00127,293,6,2,481,2,4681.178562,0.315,0
TXN003386,CUST00937,697,3,1,970,2,4991.505441,0.771,1
TXN003387,CUST00642,711,3,1,886,5,1411.869464,0.293,0
TXN003388,CUST00454,295,5,3,508,4,300.5736596,0.531,0
TXN003389,CUST00649,604,2,1,327,2,528.2317688,0.381,0
TXN003390,CUST00542,1286,1,1,511,1,1659.066049,0.264,0
TXN003391,CUST00004,98,10,3,483,4,619.3219403,0.77,1
TXN003392,CUST00890,802,1,1,521,5,4358.768795,0.413,0
TXN003393,CUST00985,635,1,3,925,2,2634.50802,0.621,0
TXN003394,CUST00652,778,5,1,956,3,4910.787025,0.273,0
TXN003395,CUST00246,365,9,3,761,2,3760.128567,0.546,0
TXN003396,CUST00525,1153,10,1,860,2,2685.032983,0.019,0
TXN003397,CUST00731,697,6,2,971,4,496.8550181,0.21,0
TXN003398,CUST00134,1174,3,3,727,2,3752.684718,0.079,0
TXN003399,CUST00230,3,5,3,802,5,4086.649321,0.251,0
TXN003400,CUST00590,582,7,3,489,2,2728.912087,0.164,0
TXN003401,CUST00151,967,3,2,941,2,4699.244349,0.126,0
TXN003402,CUST00049,1018,6,1,867,4,3253.580909,0.164,0
TXN003403,CUST00877,251,2,3,261,5,2240.835043,0,0
TXN003404,CUST00297,53,10,3,863,2,890.3606769,0.247,0
TXN003405,CUST00668,1287,5,1,431,2,2938.812986,0.471,0
TXN003406,CUST00393,297,3,2,972,4,2099.354162,0.374,0
TXN003407,CUST00277,527,8,3,518,5,3662.188883,0.445,0
TXN003408,CUST00334,126,10,3,604,2,985.7967237,0.255,0
TXN003409,CUST00762,481,6,3,574,2,3329.01367,0,0
TXN003410,CUST00025,409,2,3,556,4,4552.516809,0.503,0
TXN003411,CUST00246,1269,7,2,761,1,3095.039582,0.142,0
TXN003412,CUST00678,752,3,2,262,5,2540.587765,0.269,0
TXN003413,CUST00294,1288,2,1,918,5,1262.367262,0.815,1
TXN003414,CUST00190,813,6,1,864,4,3662.731328,0.24,0
TXN003415,CUST00558,1111,8,2,158,1,4228.420078,0.559,0
TXN003416,CUST00981,1212,4,3,178,2,857.581759,0.221,0
TXN003417,CUST00355,1289,5,1,523,1,4886.640727,0.655,0
TXN003418,CUST00879,308,7,1,507,5,4699.524957,0.622,0
TXN003419,CUST00051,122,4,2,973,5,4605.249527,0,0
TXN003420,CUST00744,195,4,2,54,1,1661.336176,0.723,0
TXN003421,CUST00222,317,10,1,155,4,2170.829226,0.31,0
TXN003422,CUST00141,845,8,2,220,4,4427.713889,0.206,0
TXN003423,CUST00391,312,7,1,267,5,1021.917158,0.599,0
TXN003424,CUST00906,502,3,1,943,2,3115.578874,0.15,0
TXN003425,CUST00962,640,3,1,360,1,3080.919489,0.002,0
TXN003426,CUST00197,1290,4,1,83,2,1513.87107,0.519,0
TXN003427,CUST00185,81,1,3,742,2,3393.25007,0,0
TXN003428,CUST00424,708,7,1,515,4,3563.275812,0.156,0
TXN003429,CUST00875,845,7,2,80,5,2001.190432,0,0
TXN003430,CUST00739,896,6,3,838,1,2604.510299,0.35,0
TXN003431,CUST00085,1056,10,3,49,2,2175.732251,0.29,0
TXN003432,CUST00603,998,2,3,849,1,1608.492416,0.738,0
TXN003433,CUST00706,662,4,3,14,3,4398.417125,0.183,0
TXN003434,CUST00645,896,9,3,947,3,585.3009174,0,0
TXN003435,CUST00331,466,3,2,806,2,4929.802355,0.449,0
TXN003436,CUST00548,650,1,2,140,5,1395.969392,0.064,0
TXN003437,CUST00252,880,9,2,271,2,3641.660117,0.137,0
TXN003438,CUST00843,1167,4,3,684,1,2213.124489,0.259,0
TXN003439,CUST00103,787,10,3,566,1,4048.053896,0.18,0
TXN003440,CUST00672,794,9,1,446,1,1703.90403,0.294,0
TXN003441,CUST00746,1007,9,2,931,2,1534.576072,0.266,0
TXN003442,CUST00380,1133,9,2,689,3,3454.213411,0.119,0
TXN003443,CUST00024,215,6,3,127,4,935.1222349,0.855,1
TXN003444,CUST00633,666,7,2,767,1,175.1251226,0.192,0
TXN003445,CUST00094,507,4,1,55,2,3311.654726,0.388,0
TXN003446,CUST00337,1244,1,2,386,5,2702.461466,0.489,0
TXN003447,CUST00221,1287,1,1,76,5,3204.703408,0,0
TXN003448,CUST00949,954,10,3,187,5,3423.711665,0.181,0
TXN003449,CUST00426,1151,5,3,169,2,178.3332114,0.308,0
TXN003450,CUST00531,87,2,3,319,1,599.0310856,0.477,0
TXN003451,CUST00278,91,1,1,826,3,1424.781366,0.328,0
TXN003452,CUST00551,322,7,3,428,3,1687.633492,0.35,0
TXN003453,CUST00079,970,3,3,509,2,2788.289955,0.107,0
TXN003454,CUST00228,1211,7,2,808,4,4510.196029,0.332,0
TXN003455,CUST00513,436,9,3,729,4,1476.826409,0.622,0
TXN003456,CUST00344,737,3,3,960,4,1186.427564,0.525,0
TXN003457,CUST00756,1291,8,3,533,1,3908.142078,0.327,0
TXN003458,CUST00541,136,1,3,128,3,2082.068367,0.258,0
TXN003459,CUST00942,244,7,3,728,2,3796.745836,0.457,0
TXN003460,CUST00021,197,5,3,97,1,1978.305462,0.494,0
TXN003461,CUST00592,369,5,2,314,1,4579.483426,0.642,0
TXN003462,CUST00849,1243,3,1,571,1,4163.276328,0.11,0
TXN003463,CUST00479,713,8,2,29,4,1500.941427,0.135,0
TXN003464,CUST00482,358,7,2,454,3,1493.603758,0.54,0
TXN003465,CUST00324,102,2,1,447,3,2460.510201,0.601,0
TXN003466,CUST00834,1254,2,3,758,5,1044.467786,0,0
TXN003467,CUST00705,721,2,2,45,2,4307.182626,0.213,0
TXN003468,CUST00754,245,2,3,493,3,530.2791387,0.448,0
TXN003469,CUST00093,1283,2,3,894,4,4544.768968,0.508,0
TXN003470,CUST00812,1155,9,2,328,1,1202.803553,0.542,0
TXN003471,CUST00677,424,10,3,116,5,1773.068132,0.358,0
TXN003472,CUST00960,315,8,3,830,3,1478.22097,0,0
TXN003473,CUST00917,1157,2,1,217,4,1426.952331,0.441,0
TXN003474,CUST00867,308,3,2,10,1,367.3872844,0.533,0
TXN003475,CUST00084,1292,3,2,646,1,2060.781179,0.178,0
TXN003476,CUST00395,1293,10,2,115,5,2371.754329,0.041,0
TXN003477,CUST00575,1178,6,2,664,5,1547.517269,0.144,0
TXN003478,CUST00408,1169,5,1,130,5,4417.374313,0.285,0
TXN003479,CUST00846,9,10,3,879,1,2559.904546,0,0
TXN003480,CUST00150,728,4,2,323,4,40.20666598,0.093,0
TXN003481,CUST00948,1134,3,2,27,2,4506.715658,0.349,0
TXN003482,CUST00924,1197,9,2,801,4,4172.125975,0.366,0
TXN003483,CUST00784,914,2,3,558,4,155.2837647,0.391,0
TXN003484,CUST00758,14,10,3,239,3,663.6525103,0.434,0
TXN003485,CUST00915,1294,5,1,315,2,2069.270571,0.268,0
TXN003486,CUST00752,698,3,2,905,5,3205.196563,0.16,0
TXN003487,CUST00945,282,9,1,756,1,2358.705172,0.171,0
TXN003488,CUST00443,1262,2,2,677,2,101.6145638,0.451,0
TXN003489,CUST00683,1212,1,2,587,4,2257.364207,0.247,0
TXN003490,CUST00485,217,2,1,528,5,4881.709491,0.105,0
TXN003491,CUST00718,655,6,1,173,4,2731.439149,0.228,0
TXN003492,CUST00263,469,7,3,268,3,4479.326585,0.315,0
TXN003493,CUST00638,642,6,3,658,1,944.9724466,0.629,0
TXN003494,CUST00257,632,10,3,272,1,3650.611665,0.331,0
TXN003495,CUST00314,47,2,2,927,2,2498.164329,0.713,0
TXN003496,CUST00537,1295,4,2,907,3,3236.923665,0.253,0
TXN003497,CUST00257,653,10,1,272,2,3097.568718,0.613,0
TXN003498,CUST00776,1296,5,3,902,4,2298.105016,0.203,0
TXN003499,CUST00972,1297,9,1,948,4,1037.898475,0.29,0
TXN003500,CUST00340,988,7,3,419,4,3693.637515,0.006,0
TXN003501,CUST00964,877,9,3,21,2,3692.973423,0.213,0
TXN003502,CUST00781,461,10,1,581,2,692.1194848,0.404,0
TXN003503,CUST00552,610,7,1,24,3,4542.58736,0.358,0
TXN003504,CUST00006,777,3,1,939,1,3628.915663,0.487,0
TXN003505,CUST00805,278,1,1,189,1,3204.71191,0.417,0
TXN003506,CUST00733,212,7,1,565,4,2909.942008,0.072,0
TXN003507,CUST00947,1174,4,2,41,2,1415.535724,0.249,0
TXN003508,CUST00840,841,6,2,313,3,369.4153922,0.337,0
TXN003509,CUST00633,909,7,2,767,1,1230.427528,0.347,0
TXN003510,CUST00772,512,5,2,263,5,429.8331754,0.369,0
TXN003511,CUST00085,29,2,2,49,2,4737.848997,0.312,0
TXN003512,CUST00927,747,6,3,201,4,1844.640998,0.618,0
TXN003513,CUST00624,1298,8,1,235,3,1800.244929,0.206,0
TXN003514,CUST00347,1299,7,3,837,3,4829.430541,0.161,0
TXN003515,CUST00715,1066,8,3,919,2,2154.882379,0.138,0
TXN003516,CUST00880,650,7,2,831,3,4346.687343,0.133,0
TXN003517,CUST00197,702,5,2,83,1,1850.254176,0.267,0
TXN003518,CUST00764,1300,5,2,354,1,1369.865766,0.512,0
TXN003519,CUST00479,91,2,3,29,4,4695.089502,0.085,0
TXN003520,CUST00528,737,6,3,399,4,1720.966272,0.268,0
TXN003521,CUST00453,315,9,3,191,3,1643.890037,0.374,0
TXN003522,CUST00413,1267,5,2,904,3,3864.936604,0.474,0
TXN003523,CUST00491,1243,7,3,4,1,4985.731803,0.497,0
TXN003524,CUST00117,182,5,2,516,3,3935.123812,0.229,0
TXN003525,CUST00405,692,3,3,396,3,3321.409206,0.123,0
TXN003526,CUST00109,1238,1,1,869,5,2796.086084,0.082,0
TXN003527,CUST00498,472,10,2,829,5,762.7838858,0,0
TXN003528,CUST00034,812,1,1,953,3,2204.544384,0.233,0
TXN003529,CUST00935,209,6,2,910,5,2397.959031,0.517,0
TXN003530,CUST00778,210,4,2,66,5,778.4859227,0.395,0
TXN003531,CUST00022,273,8,3,358,5,4821.610801,0,0
TXN003532,CUST00745,979,6,2,369,1,4506.726863,0.268,0
TXN003533,CUST00461,162,8,1,22,4,3713.002602,0.09,0
TXN003534,CUST00540,1101,1,3,255,2,4227.315662,0.343,0
TXN003535,CUST00710,857,1,3,793,4,4501.538401,0.265,0
TXN003536,CUST00475,100,1,1,768,3,1085.556402,0.437,0
TXN003537,CUST00086,121,6,3,755,1,2455.545131,0.096,0
TXN003538,CUST00580,910,5,3,821,2,3537.031269,0.532,0
TXN003539,CUST00208,441,5,2,427,4,1305.216537,0.384,0
TXN003540,CUST00121,955,6,1,576,5,3882.128746,0.198,0
TXN003541,CUST00492,1126,5,2,84,2,111.2751815,0.432,0
TXN003542,CUST00580,256,5,1,821,2,2294.679808,0,0
TXN003543,CUST00463,1301,9,2,124,1,3230.950088,0.364,0
TXN003544,CUST00632,547,2,1,701,3,3568.748629,0.076,0
TXN003545,CUST00633,1131,7,3,767,3,185.6977516,0.383,0
TXN003546,CUST00955,123,10,1,656,3,3402.942624,0.21,0
TXN003547,CUST00124,567,10,3,455,4,4156.40501,0.141,0
TXN003548,CUST00480,1120,6,2,974,4,770.5378165,0.18,0
TXN003549,CUST00722,199,2,3,878,2,777.0926999,0.205,0
TXN003550,CUST00181,813,3,1,734,2,3581.18621,0,0
TXN003551,CUST00514,39,8,2,675,1,4275.600425,0,0
TXN003552,CUST00623,1241,3,2,270,1,3941.537235,0,0
TXN003553,CUST00612,18,4,1,310,4,95.80371596,0.207,0
TXN003554,CUST00790,198,9,2,378,2,1596.583954,0.281,0
TXN003555,CUST00074,1302,1,1,724,5,1076.893263,0.508,0
TXN003556,CUST00973,623,9,3,102,5,2922.987303,0.417,0
TXN003557,CUST00602,748,7,1,967,4,3881.982905,0.409,0
TXN003558,CUST00448,295,5,2,514,3,1841.912236,0.046,0
TXN003559,CUST00478,1286,3,2,181,1,4739.106884,0.475,0
TXN003560,CUST00495,1114,7,2,608,1,4020.264273,0.292,0
TXN003561,CUST00069,105,7,1,671,5,384.7075389,0.311,0
TXN003562,CUST00741,202,9,2,969,3,1863.538446,0.537,0
TXN003563,CUST00799,311,5,3,135,4,1162.711035,0.309,0
TXN003564,CUST00183,683,7,1,276,2,2044.354013,0.373,0
TXN003565,CUST00763,858,2,3,526,3,4940.395007,0.38,0
TXN003566,CUST00285,370,1,1,445,2,3226.909546,0.428,0
TXN003567,CUST00639,1303,8,2,304,1,2122.716722,0.074,0
TXN003568,CUST00213,834,3,3,660,1,2881.261048,0.253,0
TXN003569,CUST00112,1003,4,3,437,3,3198.172148,0.277,0
TXN003570,CUST00543,1066,10,2,816,3,317.9582759,0.683,0
TXN003571,CUST00703,1271,4,2,975,2,3458.73854,0.017,0
